Date & time of file creation	2024-08-04 11:44 AM																																	
Data file path	C:\Users\ry1ho\OneDrive\Desktop\Kenauk Respirometry   2024 RH\Prelimneary Trials\Blank_Aug4_2024.txt																																	
Raw data file path	C:\Users\ry1ho\OneDrive\Desktop\Kenauk Respirometry   2024 RH\Prelimneary Trials\Blank_Aug4_2024_raw.txt																																	
																																		
																																		
Parameter/Chamber	Wet weight [g]	Resp. volume [mL]	Fish length [cm]	Fractional error [%]	Chamber notes																													
Chamber 1	100	900	10																															
Chamber 2	100	900																																
Chamber 3	100	900																																
Chamber 4	100	900																																
																																		
																																		
Date &Time [DD-MM-YYYY/HH:MM:SS]	Time [sec]	Loop	Phase time [s]	CH 1 MO2 [mgO2/kg/hr]	CH 1 slope [%air sat./hr]	CH 1 R^2	CH 1 max O2 [%air sat.]	CH 1 min O2 [%air sat.]	CH 1 avg O2 [%air sat.]	CH 1 avg temp [°C]	CH 2 MO2 [mgO2/kg/hr]	CH 2 slope [%air sat./hr]	CH 2 R^2	CH 2 max O2 [%air sat.]	CH 2 min O2 [%air sat.]	CH 2 avg O2 [%air sat.]	CH 2 avg temp [°C]	CH 3 MO2 [mgO2/kg/hr]	CH 3 slope [%air sat./hr]	CH 3 R^2	CH 3 max O2 [%air sat.]	CH 3 min O2 [%air sat.]	CH 3 avg O2 [%air sat.]	CH 3 avg temp [°C]	CH 4 MO2 [mgO2/kg/hr]	CH 4 slope [%air sat./hr]	CH 4 R^2	CH 4 max O2 [%air sat.]	CH 4 min O2 [%air sat.]	CH 4 avg O2 [%air sat.]	CH 4 avg temp [°C]	AMB temp N°1 avg temp [°C]	AMB temp N°1 setpoint [°C]	AMB temp N°1 hysteresis [°C]
2024-08-04/11:48:17 AM	184	1	M180	-3.8	2.558	0.125	103.63	102.72	103.12	9.71	-3.8	2.541	0.162	102.58	101.77	102.23	9.71	-2.9	1.646	0.102	101.82	101.25	101.50	9.71	-3.7	2.465	0.254	102.76	102.28	102.54	9.71	9.71	20.00	0.10
2024-08-04/11:51:17 AM	364	2	M180	-8.3	4.128	0.412	103.75	102.97	103.33	9.65	-8.4	4.209	0.425	102.82	102.05	102.43	9.65	-10.3	6.131	0.530	102.13	101.32	101.69	9.65	-8.5	4.374	0.528	103.01	102.44	102.73	9.65	9.65	20.00	0.10
2024-08-04/11:54:17 AM	544	3	M180	-3.1	2.103	0.108	103.88	103.13	103.52	9.61	-3.6	2.577	0.134	102.93	102.21	102.57	9.61	-2.5	1.522	0.086	102.15	101.51	101.82	9.61	-3.2	2.171	0.195	103.07	102.62	102.86	9.61	9.61	20.00	0.10
2024-08-04/11:57:17 AM	724	4	M180	-5.2	2.944	0.210	104.00	103.21	103.65	9.58	-5.6	3.350	0.294	103.04	102.35	102.70	9.58	-4.6	2.414	0.288	102.37	101.66	101.93	9.58	-5.8	3.561	0.408	103.30	102.72	103.00	9.58	9.58	20.00	0.10
